p_max_pos_pct,p_n_tranches,p_dip_entry,p_tranche_gap,p_high_lb,p_profit_tgt,p_stop_loss,p_vix_thresh,p_spy_bull,total_return_pct,annualized_return_pct,sharpe_ratio,max_drawdown_pct,num_trades,win_rate_pct,avg_win_usd,avg_loss_usd
0.5,2,0.08,0.03,20,0.12,0.12,28.0,False,108.09,4.31,0.572,-18.76,111,57.66,478.32,-421.36
0.5,2,0.08,0.03,20,0.12,0.12,32.0,True,123.97,4.75,0.754,-15.19,90,61.11,466.62,-379.06
0.5,2,0.08,0.03,20,0.12,0.12,32.0,False,142.79,5.24,0.662,-17.98,133,58.65,511.93,-466.39
0.5,2,0.08,0.03,20,0.12,0.12,,True,139.99,5.17,0.807,-14.83,92,61.96,487.83,-394.49
0.5,2,0.08,0.03,20,0.12,0.12,,False,232.35,7.16,0.64,-32.13,170,66.47,549.39,-681.52
0.5,2,0.08,0.03,20,0.12,0.15,25.0,True,75.46,3.29,0.532,-21.89,79,55.7,419.75,-312.1
0.5,2,0.08,0.03,20,0.12,0.15,25.0,False,69.26,3.08,0.414,-20.38,100,54.0,423.07,-346.08
0.5,2,0.08,0.03,20,0.12,0.15,28.0,True,96.91,3.98,0.627,-20.14,86,58.14,451.97,-358.53
0.5,2,0.08,0.03,20,0.12,0.15,28.0,False,114.28,4.49,0.597,-18.73,106,60.38,493.5,-479.89
0.5,2,0.08,0.03,20,0.12,0.15,32.0,True,131.82,4.96,0.788,-14.91,86,61.63,479.77,-371.09
0.5,2,0.08,0.03,20,0.12,0.15,32.0,False,149.18,5.4,0.678,-18.87,124,61.29,525.25,-520.85
0.5,2,0.08,0.03,20,0.12,0.15,,True,137.86,5.12,0.772,-18.5,83,63.86,490.6,-407.2
0.5,2,0.08,0.03,20,0.12,0.15,,False,233.86,7.19,0.649,-28.62,150,72.0,552.11,-862.9
0.5,2,0.08,0.03,20,0.12,0.2,25.0,True,77.4,3.36,0.535,-21.89,75,56.0,422.33,-302.98
0.5,2,0.08,0.03,20,0.12,0.2,25.0,False,68.75,3.06,0.409,-20.38,96,54.17,425.95,-347.14
0.5,2,0.08,0.03,20,0.12,0.2,28.0,True,99.72,4.06,0.614,-20.23,79,58.23,460.32,-339.49
0.5,2,0.08,0.03,20,0.12,0.2,28.0,False,109.61,4.35,0.568,-20.19,96,60.42,496.7,-469.68
0.5,2,0.08,0.03,20,0.12,0.2,32.0,True,136.9,5.09,0.785,-14.99,79,62.03,496.86,-355.21
0.5,2,0.08,0.03,20,0.12,0.2,32.0,False,144.92,5.29,0.656,-18.87,110,61.82,537.25,-524.8
0.5,2,0.08,0.03,20,0.12,0.2,,True,146.96,5.34,0.786,-16.57,72,65.28,508.16,-367.5
0.5,2,0.08,0.03,20,0.12,0.2,,False,248.08,7.45,0.647,-32.01,117,78.63,571.23,-1109.84
0.5,2,0.08,0.03,20,0.15,0.12,25.0,True,82.16,3.51,0.553,-19.49,69,50.72,517.4,-290.97
0.5,2,0.08,0.03,20,0.15,0.12,25.0,False,83.07,3.54,0.473,-17.25,91,49.45,510.6,-318.9
0.5,2,0.08,0.03,20,0.15,0.12,28.0,True,99.99,4.07,0.633,-19.07,79,55.7,507.4,-352.19
0.5,2,0.08,0.03,20,0.15,0.12,28.0,False,131.43,4.95,0.673,-18.11,101,56.44,561.38,-428.53
0.5,2,0.08,0.03,20,0.15,0.12,32.0,True,126.39,4.82,0.763,-14.24,80,56.25,574.58,-377.64
0.5,2,0.08,0.03,20,0.15,0.12,32.0,False,154.61,5.53,0.712,-16.83,118,55.08,628.44,-479.02
0.5,2,0.08,0.03,20,0.15,0.12,,True,144.12,5.27,0.804,-14.45,82,58.54,581.07,-396.45
0.5,2,0.08,0.03,20,0.15,0.12,,False,247.9,7.44,0.627,-41.69,148,64.19,658.8,-713.13
0.5,2,0.08,0.03,20,0.15,0.15,25.0,True,81.94,3.51,0.551,-19.49,69,50.72,517.4,-291.62
0.5,2,0.08,0.03,20,0.15,0.15,25.0,False,82.32,3.52,0.469,-17.25,90,50.0,511.4,-328.47
0.5,2,0.08,0.03,20,0.15,0.15,28.0,True,104.55,4.21,0.659,-18.47,77,55.84,519.24,-349.2
0.5,2,0.08,0.03,20,0.15,0.15,28.0,False,135.98,5.07,0.688,-16.28,96,58.33,576.81,-467.59
0.5,2,0.08,0.03,20,0.15,0.15,32.0,True,134.2,5.02,0.795,-13.97,76,57.89,579.52,-377.48
0.5,2,0.08,0.03,20,0.15,0.15,32.0,False,170.09,5.89,0.763,-17.66,113,58.41,633.93,-528.31
0.5,2,0.08,0.03,20,0.15,0.15,,True,143.78,5.27,0.803,-16.02,75,60.0,591.1,-407.41
0.5,2,0.08,0.03,20,0.15,0.15,,False,261.78,7.69,0.674,-33.84,129,69.77,674.88,-886.19
0.5,2,0.08,0.03,20,0.15,0.2,25.0,True,82.01,3.51,0.551,-19.49,68,51.47,517.4,-300.23
0.5,2,0.08,0.03,20,0.15,0.2,25.0,False,78.36,3.39,0.453,-17.25,89,50.56,508.67,-342.13
0.5,2,0.08,0.03,20,0.15,0.2,28.0,True,108.73,4.33,0.659,-18.55,74,56.76,522.84,-346.45
0.5,2,0.08,0.03,20,0.15,0.2,28.0,False,133.09,4.99,0.67,-17.52,91,59.34,574.87,-479.29
0.5,2,0.08,0.03,20,0.15,0.2,32.0,True,142.19,5.23,0.809,-14.04,71,59.15,588.95,-362.64
0.5,2,0.08,0.03,20,0.15,0.2,32.0,False,167.22,5.82,0.747,-17.66,102,59.8,635.77,-538.04
0.5,2,0.08,0.03,20,0.15,0.2,,True,159.07,5.63,0.836,-14.32,66,62.12,610.16,-364.36
0.5,2,0.08,0.03,20,0.15,0.2,,False,259.23,7.64,0.631,-40.99,95,76.84,687.79,-1103.89
0.5,2,0.08,0.03,20,0.2,0.12,25.0,True,90.89,3.79,0.569,-18.79,63,46.03,640.81,-279.24
0.5,2,0.08,0.03,20,0.2,0.12,25.0,False,105.41,4.23,0.557,-15.4,85,45.88,636.17,-310.21
0.5,2,0.08,0.03,20,0.2,0.12,28.0,True,104.97,4.22,0.596,-17.68,69,49.28,655.31,-336.68
0.5,2,0.08,0.03,20,0.2,0.12,28.0,False,146.1,5.32,0.688,-16.93,88,50.0,742.21,-410.17
0.5,2,0.08,0.03,20,0.2,0.12,32.0,True,144.43,5.28,0.759,-16.04,69,50.72,749.39,-346.64
0.5,2,0.08,0.03,20,0.2,0.12,32.0,False,155.88,5.56,0.67,-21.63,99,48.48,818.45,-464.66
0.5,2,0.08,0.03,20,0.2,0.12,,True,142.99,5.25,0.733,-17.44,68,51.47,752.76,-365.08
0.5,2,0.08,0.03,20,0.2,0.12,,False,255.8,7.58,0.642,-37.41,120,60.0,844.33,-733.58
0.5,2,0.08,0.03,20,0.2,0.15,25.0,True,90.67,3.79,0.567,-18.79,63,46.03,640.81,-279.89
0.5,2,0.08,0.03,20,0.2,0.15,25.0,False,104.19,4.2,0.551,-15.4,84,46.43,635.92,-319.59
0.5,2,0.08,0.03,20,0.2,0.15,28.0,True,114.78,4.5,0.657,-16.48,68,50.0,670.81,-333.23
0.5,2,0.08,0.03,20,0.2,0.15,28.0,False,150.61,5.43,0.714,-16.74,82,52.44,759.8,-451.55
0.5,2,0.08,0.03,20,0.2,0.15,32.0,True,156.51,5.57,0.818,-15.19,66,53.03,751.4,-343.47
0.5,2,0.08,0.03,20,0.2,0.15,32.0,False,167.68,5.83,0.722,-20.41,91,51.65,818.38,-493.1
0.5,2,0.08,0.03,20,0.2,0.15,,True,150.96,5.44,0.79,-15.44,64,53.12,758.74,-356.69
0.5,2,0.08,0.03,20,0.2,0.15,,False,264.92,7.74,0.663,-35.26,100,65.0,874.66,-867.46
0.5,2,0.08,0.03,20,0.2,0.2,25.0,True,90.75,3.79,0.568,-18.79,62,46.77,640.81,-288.15
0.5,2,0.08,0.03,20,0.2,0.2,25.0,False,102.07,4.13,0.544,-15.4,83,46.99,637.47,-333.05
0.5,2,0.08,0.03,20,0.2,0.2,28.0,True,118.7,4.61,0.67,-16.56,65,50.77,679.2,-329.49
0.5,2,0.08,0.03,20,0.2,0.2,28.0,False,154.12,5.52,0.728,-16.08,79,53.16,769.96,-457.46
0.5,2,0.08,0.03,20,0.2,0.2,32.0,True,160.44,5.67,0.829,-15.26,63,53.97,761.91,-340.05
0.5,2,0.08,0.03,20,0.2,0.2,32.0,False,169.69,5.88,0.729,-20.47,87,52.87,830.03,-517.39
0.5,2,0.08,0.03,20,0.2,0.2,,True,160.08,5.66,0.796,-16.67,55,54.55,815.39,-338.16
0.5,2,0.08,0.03,20,0.2,0.2,,False,261.56,7.68,0.641,-39.82,80,71.25,907.86,-1112.68
0.5,2,0.08,0.05,5,0.08,0.12,25.0,True,35.45,1.76,0.406,-13.67,57,59.65,252.0,-218.37
0.5,2,0.08,0.05,5,0.08,0.12,25.0,False,27.07,1.39,0.264,-19.48,75,60.0,248.37,-282.31
0.5,2,0.08,0.05,5,0.08,0.12,28.0,True,30.88,1.56,0.317,-13.84,65,60.0,266.49,-280.95
0.5,2,0.08,0.05,5,0.08,0.12,28.0,False,36.04,1.79,0.288,-27.85,92,60.87,292.16,-354.37
0.5,2,0.08,0.05,5,0.08,0.12,32.0,True,59.2,2.71,0.551,-9.67,71,67.61,278.2,-323.19
0.5,2,0.08,0.05,5,0.08,0.12,32.0,False,74.18,3.25,0.516,-15.01,115,66.96,298.53,-409.7
0.5,2,0.08,0.05,5,0.08,0.12,,True,67.48,3.01,0.583,-8.48,76,69.74,277.58,-346.24
0.5,2,0.08,0.05,5,0.08,0.12,,False,180.74,6.12,0.665,-23.95,178,73.03,348.71,-567.88
0.5,2,0.08,0.05,5,0.08,0.15,25.0,True,35.54,1.77,0.407,-13.58,56,60.71,252.0,-227.9
0.5,2,0.08,0.05,5,0.08,0.15,25.0,False,28.04,1.43,0.273,-19.48,72,62.5,244.52,-303.68
0.5,2,0.08,0.05,5,0.08,0.15,28.0,True,37.87,1.87,0.359,-11.75,61,60.66,273.89,-264.46
0.5,2,0.08,0.05,5,0.08,0.15,28.0,False,47.55,2.27,0.347,-23.31,85,63.53,295.55,-361.44
0.5,2,0.08,0.05,5,0.08,0.15,32.0,True,76.35,3.32,0.641,-9.26,66,69.7,293.21,-292.64
0.5,2,0.08,0.05,5,0.08,0.15,32.0,False,92.95,3.86,0.581,-13.87,103,71.84,308.73,-467.28
0.5,2,0.08,0.05,5,0.08,0.15,,True,88.03,3.7,0.655,-10.0,66,74.24,293.27,-327.49
0.5,2,0.08,0.05,5,0.08,0.15,,False,198.46,6.5,0.689,-23.28,147,80.95,363.32,-835.35
0.5,2,0.08,0.05,5,0.08,0.2,25.0,True,35.54,1.77,0.407,-13.58,56,60.71,252.0,-227.9
0.5,2,0.08,0.05,5,0.08,0.2,25.0,False,32.02,1.61,0.303,-19.48,71,63.38,244.83,-300.58
0.5,2,0.08,0.05,5,0.08,0.2,28.0,True,37.87,1.87,0.359,-11.75,61,60.66,273.89,-264.46
0.5,2,0.08,0.05,5,0.08,0.2,28.0,False,36.5,1.81,0.275,-26.75,80,65.0,292.73,-413.29
0.5,2,0.08,0.05,5,0.08,0.2,32.0,True,76.35,3.32,0.641,-9.26,66,69.7,293.21,-292.64
0.5,2,0.08,0.05,5,0.08,0.2,32.0,False,71.85,3.17,0.462,-16.58,96,73.96,300.91,-567.18
0.5,2,0.08,0.05,5,0.08,0.2,,True,95.51,3.94,0.69,-10.0,65,75.38,299.68,-320.82
0.5,2,0.08,0.05,5,0.08,0.2,,False,192.05,6.37,0.655,-23.22,133,85.71,360.46,-1151.99
0.5,2,0.08,0.05,5,0.12,0.12,25.0,True,54.27,2.53,0.557,-14.52,52,57.69,346.08,-225.24
0.5,2,0.08,0.05,5,0.12,0.12,25.0,False,46.52,2.22,0.399,-18.24,67,56.72,344.8,-291.38
0.5,2,0.08,0.05,5,0.12,0.12,28.0,True,50.33,2.38,0.463,-15.13,60,56.67,362.96,-281.06
0.5,2,0.08,0.05,5,0.12,0.12,28.0,False,54.25,2.53,0.398,-20.6,83,56.63,394.07,-363.78
0.5,2,0.08,0.05,5,0.12,0.12,32.0,True,85.72,3.63,0.743,-8.6,65,64.62,381.15,-323.31
0.5,2,0.08,0.05,5,0.12,0.12,32.0,False,105.94,4.25,0.695,-11.23,104,63.46,401.49,-418.56
0.5,2,0.08,0.05,5,0.12,0.12,,True,103.21,4.17,0.819,-7.48,70,67.14,386.65,-341.39
0.5,2,0.08,0.05,5,0.12,0.12,,False,215.73,6.85,0.742,-25.16,152,67.76,481.46,-571.77
0.5,2,0.08,0.05,5,0.12,0.15,25.0,True,54.27,2.53,0.557,-14.52,52,57.69,346.08,-225.24
0.5,2,0.08,0.05,5,0.12,0.15,25.0,False,49.52,2.34,0.421,-18.24,65,58.46,345.82,-303.29
0.5,2,0.08,0.05,5,0.12,0.15,28.0,True,59.82,2.74,0.502,-10.52,56,57.14,384.18,-262.99
0.5,2,0.08,0.05,5,0.12,0.15,28.0,False,69.96,3.1,0.466,-16.61,76,59.21,411.13,-371.12
0.5,2,0.08,0.05,5,0.12,0.15,32.0,True,104.7,4.21,0.818,-8.17,60,66.67,407.2,-290.88
0.5,2,0.08,0.05,5,0.12,0.15,32.0,False,125.26,4.79,0.744,-10.77,92,68.48,418.72,-477.69
0.5,2,0.08,0.05,5,0.12,0.15,,True,107.74,4.3,0.75,-9.37,58,70.69,397.72,-325.42
0.5,2,0.08,0.05,5,0.12,0.15,,False,204.77,6.63,0.706,-21.6,121,75.21,496.63,-823.88
0.5,2,0.08,0.05,5,0.12,0.2,25.0,True,54.27,2.53,0.557,-14.52,52,57.69,346.08,-225.24
0.5,2,0.08,0.05,5,0.12,0.2,25.0,False,52.92,2.48,0.443,-18.24,64,59.38,344.64,-300.18
0.5,2,0.08,0.05,5,0.12,0.2,28.0,True,59.82,2.74,0.502,-10.52,56,57.14,384.18,-262.99
0.5,2,0.08,0.05,5,0.12,0.2,28.0,False,65.97,2.96,0.437,-19.67,72,61.11,412.31,-412.31
0.5,2,0.08,0.05,5,0.12,0.2,32.0,True,104.7,4.21,0.818,-8.17,60,66.67,407.2,-290.88
0.5,2,0.08,0.05,5,0.12,0.2,32.0,False,114.78,4.5,0.682,-12.6,86,70.93,421.17,-568.52
0.5,2,0.08,0.05,5,0.12,0.2,,True,115.75,4.53,0.784,-9.37,57,71.93,406.66,-318.61
0.5,2,0.08,0.05,5,0.12,0.2,,False,214.44,6.82,0.685,-24.73,107,82.24,493.45,-1156.82
0.5,2,0.08,0.05,5,0.15,0.12,25.0,True,47.88,2.28,0.458,-16.04,44,50.0,440.22,-222.58
0.5,2,0.08,0.05,5,0.15,0.12,25.0,False,38.69,1.9,0.318,-19.77,58,50.0,424.13,-290.74
0.5,2,0.08,0.05,5,0.15,0.12,28.0,True,47.43,2.26,0.406,-16.15,52,50.0,461.64,-279.2
0.5,2,0.08,0.05,5,0.15,0.12,28.0,False,59.97,2.74,0.398,-18.9,73,52.05,507.68,-379.84
0.5,2,0.08,0.05,5,0.15,0.12,32.0,True,90.83,3.79,0.731,-8.69,57,59.65,484.42,-321.21
0.5,2,0.08,0.05,5,0.15,0.12,32.0,False,113.55,4.47,0.69,-10.8,91,60.44,504.58,-455.46
0.5,2,0.08,0.05,5,0.15,0.12,,True,98.07,4.01,0.727,-10.63,60,61.67,474.23,-336.51
0.5,2,0.08,0.05,5,0.15,0.12,,False,228.75,7.09,0.714,-30.07,128,65.62,597.18,-620.19
0.5,2,0.08,0.05,5,0.15,0.15,25.0,True,47.88,2.28,0.458,-16.04,44,50.0,440.22,-222.58
0.5,2,0.08,0.05,5,0.15,0.15,25.0,False,41.62,2.02,0.339,-19.77,56,51.79,425.25,-302.6
0.5,2,0.08,0.05,5,0.15,0.15,28.0,True,61.8,2.81,0.488,-11.62,49,51.02,497.74,-260.97
0.5,2,0.08,0.05,5,0.15,0.15,28.0,False,79.66,3.43,0.497,-15.42,67,53.73,535.06,-364.39
0.5,2,0.08,0.05,5,0.15,0.15,32.0,True,108.44,4.32,0.805,-8.04,52,63.46,501.58,-300.41
0.5,2,0.08,0.05,5,0.15,0.15,32.0,False,134.25,5.02,0.766,-10.06,80,65.0,519.63,-485.57
0.5,2,0.08,0.05,5,0.15,0.15,,True,117.14,4.57,0.78,-8.99,51,66.67,505.82,-322.57
0.5,2,0.08,0.05,5,0.15,0.15,,False,211.07,6.75,0.693,-26.21,108,71.3,597.79,-803.95
0.5,2,0.08,0.05,5,0.15,0.2,25.0,True,47.88,2.28,0.458,-16.04,44,50.0,440.22,-222.58
0.5,2,0.08,0.05,5,0.15,0.2,25.0,False,45.03,2.16,0.36,-19.77,55,52.73,423.75,-299.46
0.5,2,0.08,0.05,5,0.15,0.2,28.0,True,61.8,2.81,0.488,-11.62,49,51.02,497.74,-260.97
0.5,2,0.08,0.05,5,0.15,0.2,28.0,False,77.61,3.36,0.48,-18.24,64,56.25,533.86,-409.22
0.5,2,0.08,0.05,5,0.15,0.2,32.0,True,108.44,4.32,0.805,-8.04,52,63.46,501.58,-300.41
0.5,2,0.08,0.05,5,0.15,0.2,32.0,False,123.44,4.74,0.708,-12.04,75,68.0,518.51,-587.48
0.5,2,0.08,0.05,5,0.15,0.2,,True,125.46,4.79,0.814,-8.99,50,68.0,517.51,-315.59
0.5,2,0.08,0.05,5,0.15,0.2,,False,257.42,7.61,0.746,-29.05,94,80.85,619.01,-1183.48
0.5,2,0.08,0.05,5,0.2,0.12,25.0,True,63.65,2.88,0.564,-14.89,41,48.78,560.65,-230.85
0.5,2,0.08,0.05,5,0.2,0.12,25.0,False,59.5,2.73,0.442,-18.62,53,47.17,563.73,-290.83
0.5,2,0.08,0.05,5,0.2,0.12,28.0,True,52.44,2.46,0.422,-15.34,47,46.81,566.11,-288.44
0.5,2,0.08,0.05,5,0.2,0.12,28.0,False,77.34,3.35,0.468,-18.02,67,47.76,652.65,-375.75
0.5,2,0.08,0.05,5,0.2,0.12,32.0,True,98.79,4.04,0.751,-8.21,50,54.0,644.16,-326.66
0.5,2,0.08,0.05,5,0.2,0.12,32.0,False,140.58,5.19,0.789,-10.36,81,55.56,674.31,-452.4
0.5,2,0.08,0.05,5,0.2,0.12,,True,110.1,4.37,0.766,-10.32,53,56.6,629.18,-341.96
0.5,2,0.08,0.05,5,0.2,0.12,,False,230.98,7.14,0.683,-32.13,109,61.47,755.34,-655.0
0.5,2,0.08,0.05,5,0.2,0.15,25.0,True,63.65,2.88,0.564,-14.89,41,48.78,560.65,-230.85
0.5,2,0.08,0.05,5,0.2,0.15,25.0,False,62.02,2.82,0.46,-18.62,52,48.08,563.03,-291.61
0.5,2,0.08,0.05,5,0.2,0.15,28.0,True,72.6,3.19,0.542,-12.1,45,48.89,612.48,-270.22
0.5,2,0.08,0.05,5,0.2,0.15,28.0,False,102.32,4.14,0.589,-13.92,62,50.0,689.82,-359.77
0.5,2,0.08,0.05,5,0.2,0.15,32.0,True,121.23,4.68,0.858,-7.57,46,58.7,665.03,-307.01
0.5,2,0.08,0.05,5,0.2,0.15,32.0,False,165.96,5.79,0.887,-9.62,72,59.72,703.17,-470.35
0.5,2,0.08,0.05,5,0.2,0.15,,True,132.36,4.97,0.849,-8.69,45,62.22,673.03,-329.95
0.5,2,0.08,0.05,5,0.2,0.15,,False,247.03,7.43,0.699,-33.01,91,68.13,781.28,-818.5
0.5,2,0.08,0.05,5,0.2,0.2,25.0,True,63.65,2.88,0.564,-14.89,41,48.78,560.65,-230.85
0.5,2,0.08,0.05,5,0.2,0.2,25.0,False,67.03,3.0,0.486,-18.62,51,49.02,567.7,-288.05
0.5,2,0.08,0.05,5,0.2,0.2,28.0,True,72.6,3.19,0.542,-12.1,45,48.89,612.48,-270.22
0.5,2,0.08,0.05,5,0.2,0.2,28.0,False,101.86,4.13,0.579,-15.61,59,52.54,693.58,-404.1
0.5,2,0.08,0.05,5,0.2,0.2,32.0,True,121.23,4.68,0.858,-7.57,46,58.7,665.03,-307.01
0.5,2,0.08,0.05,5,0.2,0.2,32.0,False,155.32,5.55,0.834,-11.1,67,62.69,706.56,-565.75
0.5,2,0.08,0.05,5,0.2,0.2,,True,136.44,5.08,0.859,-8.69,43,62.79,697.0,-323.42
0.5,2,0.08,0.05,5,0.2,0.2,,False,275.95,7.92,0.746,-31.39,79,75.95,816.4,-1125.72
0.5,2,0.08,0.05,10,0.08,0.12,25.0,True,53.21,2.49,0.485,-15.28,74,62.16,279.28,-268.8
0.5,2,0.08,0.05,10,0.08,0.12,25.0,False,69.44,3.08,0.502,-18.81,95,64.21,293.24,-321.88
0.5,2,0.08,0.05,10,0.08,0.12,28.0,True,52.64,2.47,0.459,-11.0,89,62.92,279.88,-315.42
0.5,2,0.08,0.05,10,0.08,0.12,28.0,False,79.34,3.42,0.528,-19.98,119,63.03,323.67,-371.39
0.5,2,0.08,0.05,10,0.08,0.12,32.0,True,79.32,3.42,0.651,-10.8,91,67.03,297.78,-341.1
0.5,2,0.08,0.05,10,0.08,0.12,32.0,False,116.97,4.56,0.687,-14.49,144,65.28,341.49,-408.06
0.5,2,0.08,0.05,10,0.08,0.12,,True,98.21,4.02,0.728,-10.78,97,70.1,300.59,-366.18
0.5,2,0.08,0.05,10,0.08,0.12,,False,216.93,6.87,0.69,-24.43,200,72.5,383.15,-615.71
0.5,2,0.08,0.05,10,0.08,0.15,25.0,True,46.25,2.21,0.43,-15.28,72,62.5,275.83,-288.42
0.5,2,0.08,0.05,10,0.08,0.15,25.0,False,61.93,2.81,0.458,-18.81,93,64.52,293.87,-346.64
0.5,2,0.08,0.05,10,0.08,0.15,28.0,True,55.33,2.57,0.466,-11.47,83,63.86,285.08,-319.2
0.5,2,0.08,0.05,10,0.08,0.15,28.0,False,70.26,3.11,0.465,-23.26,109,64.22,326.82,-406.44
0.5,2,0.08,0.05,10,0.08,0.15,32.0,True,86.77,3.66,0.686,-10.55,86,68.6,306.3,-347.93
0.5,2,0.08,0.05,10,0.08,0.15,32.0,False,108.96,4.34,0.633,-15.46,131,67.94,350.37,-483.02
0.5,2,0.08,0.05,10,0.08,0.15,,True,112.41,4.43,0.769,-10.22,83,73.49,315.4,-363.59
0.5,2,0.08,0.05,10,0.08,0.15,,False,226.6,7.05,0.695,-24.52,164,78.66,404.47,-843.31
0.5,2,0.08,0.05,10,0.08,0.2,25.0,True,46.25,2.21,0.43,-15.28,72,62.5,275.83,-288.42
0.5,2,0.08,0.05,10,0.08,0.2,25.0,False,68.1,3.04,0.491,-18.81,92,65.22,290.25,-331.41
0.5,2,0.08,0.05,10,0.08,0.2,28.0,True,57.92,2.67,0.462,-11.28,79,63.29,291.34,-302.58
0.5,2,0.08,0.05,10,0.08,0.2,28.0,False,69.41,3.08,0.445,-22.6,100,65.0,326.52,-408.08
0.5,2,0.08,0.05,10,0.08,0.2,32.0,True,89.36,3.75,0.675,-10.41,82,68.29,313.02,-330.5
0.5,2,0.08,0.05,10,0.08,0.2,32.0,False,104.91,4.22,0.595,-15.83,120,69.17,344.72,-489.74
0.5,2,0.08,0.05,10,0.08,0.2,,True,115.0,4.51,0.755,-10.22,79,73.42,322.37,-342.75
0.5,2,0.08,0.05,10,0.08,0.2,,False,199.27,6.52,0.614,-25.52,138,83.33,387.82,-1072.7
0.5,2,0.08,0.05,10,0.12,0.12,25.0,True,68.74,3.06,0.579,-14.26,67,58.21,373.05,-274.09
0.5,2,0.08,0.05,10,0.12,0.12,25.0,False,72.43,3.19,0.494,-14.96,83,56.63,396.62,-316.62
0.5,2,0.08,0.05,10,0.12,0.12,28.0,True,81.91,3.51,0.65,-11.25,80,58.75,386.73,-302.57
0.5,2,0.08,0.05,10,0.12,0.12,28.0,False,104.93,4.22,0.644,-16.63,104,57.69,439.17,-360.38
0.5,2,0.08,0.05,10,0.12,0.12,32.0,True,81.8,3.5,0.629,-10.58,80,60.0,400.45,-345.07
0.5,2,0.08,0.05,10,0.12,0.12,32.0,False,115.96,4.53,0.638,-11.97,120,59.17,459.54,-429.2
0.5,2,0.08,0.05,10,0.12,0.12,,True,103.41,4.17,0.727,-9.57,84,63.1,410.15,-367.63
0.5,2,0.08,0.05,10,0.12,0.12,,False,227.83,7.08,0.717,-23.32,163,67.48,516.35,-641.81
0.5,2,0.08,0.05,10,0.12,0.15,25.0,True,68.2,3.04,0.575,-14.26,66,59.09,373.05,-286.25
0.5,2,0.08,0.05,10,0.12,0.15,25.0,False,65.98,2.96,0.462,-14.96,82,57.32,394.74,-341.57
0.5,2,0.08,0.05,10,0.12,0.15,28.0,True,89.39,3.75,0.703,-10.95,78,60.26,393.64,-308.47
0.5,2,0.08,0.05,10,0.12,0.15,28.0,False,101.49,4.12,0.621,-20.75,98,60.2,442.56,-409.29
0.5,2,0.08,0.05,10,0.12,0.15,32.0,True,101.0,4.1,0.73,-10.02,74,62.16,423.49,-335.02
0.5,2,0.08,0.05,10,0.12,0.15,32.0,False,118.27,4.6,0.636,-13.81,109,62.39,472.2,-494.69
0.5,2,0.08,0.05,10,0.12,0.15,,True,121.35,4.68,0.769,-10.1,70,67.14,428.1,-347.19
0.5,2,0.08,0.05,10,0.12,0.15,,False,238.36,7.27,0.722,-22.66,133,74.44,539.89,-870.96
0.5,2,0.08,0.05,10,0.12,0.2,25.0,True,68.2,3.04,0.575,-14.26,66,59.09,373.05,-286.25
0.5,2,0.08,0.05,10,0.12,0.2,25.0,False,73.57,3.23,0.5,-14.96,80,58.75,393.33,-337.24
0.5,2,0.08,0.05,10,0.12,0.2,28.0,True,94.01,3.89,0.7,-11.03,75,60.0,404.1,-292.79
0.5,2,0.08,0.05,10,0.12,0.2,28.0,False,107.75,4.3,0.639,-19.86,92,60.87,448.38,-398.18
0.5,2,0.08,0.05,10,0.12,0.2,32.0,True,105.62,4.24,0.735,-9.79,71,61.97,435.55,-318.59
0.5,2,0.08,0.05,10,0.12,0.2,32.0,False,123.3,4.73,0.648,-13.87,100,64.0,473.6,-499.46
0.5,2,0.08,0.05,10,0.12,0.2,,True,125.97,4.81,0.772,-10.1,67,67.16,440.09,-327.58
0.5,2,0.08,0.05,10,0.12,0.2,,False,251.77,7.51,0.737,-21.69,113,80.53,531.02,-1052.07
0.5,2,0.08,0.05,10,0.15,0.12,25.0,True,63.05,2.86,0.485,-18.5,57,50.88,477.97,-269.87
0.5,2,0.08,0.05,10,0.15,0.12,25.0,False,64.6,2.91,0.408,-18.55,72,50.0,493.3,-313.85
0.5,2,0.08,0.05,10,0.15,0.12,28.0,True,86.24,3.65,0.613,-17.37,72,54.17,480.14,-306.09
0.5,2,0.08,0.05,10,0.15,0.12,28.0,False,126.09,4.81,0.684,-15.54,95,54.74,555.74,-378.82
0.5,2,0.08,0.05,10,0.15,0.12,32.0,True,96.34,3.96,0.663,-14.35,70,55.71,517.32,-340.06
0.5,2,0.08,0.05,10,0.15,0.12,32.0,False,142.73,5.24,0.711,-16.27,107,56.07,584.74,-442.8
0.5,2,0.08,0.05,10,0.15,0.12,,True,107.31,4.29,0.696,-14.57,72,58.33,505.98,-350.67
0.5,2,0.08,0.05,10,0.15,0.12,,False,210.45,6.74,0.612,-31.69,138,63.77,623.07,-675.69
0.5,2,0.08,0.05,10,0.15,0.15,25.0,True,62.51,2.84,0.482,-18.5,56,51.79,477.97,-281.87
0.5,2,0.08,0.05,10,0.15,0.15,25.0,False,59.68,2.73,0.385,-18.55,71,50.7,495.07,-338.71
0.5,2,0.08,0.05,10,0.15,0.15,28.0,True,95.28,3.93,0.68,-16.45,70,55.71,492.48,-312.22
0.5,2,0.08,0.05,10,0.15,0.15,28.0,False,118.51,4.6,0.667,-19.13,89,56.18,563.46,-418.51
0.5,2,0.08,0.05,10,0.15,0.15,32.0,True,108.62,4.33,0.734,-13.8,66,59.09,520.45,-349.46
